,user_id,name,priority,category
5358,ccb13914-2349-11ea-adcf-74d02b9c93aa,take a painting class,3,creative
5359,ccb13914-2349-11ea-adcf-74d02b9c93aa,choreograph a dance,2,creative
5360,ccb13914-2349-11ea-adcf-74d02b9c93aa,learn how to knit,4,creative
5362,ccb13916-2349-11ea-8c6d-74d02b9c93aa,learn to live in line with spiritual values,1,spiritual
5363,ccb13916-2349-11ea-8c6d-74d02b9c93aa,eat in for 30 days straight,3,healthy
5364,ccb13916-2349-11ea-8c6d-74d02b9c93aa,remember to do more deep breathing,2,healthy
5365,ccb13916-2349-11ea-8c6d-74d02b9c93aa,go to bed at a reasonable time,2,healthy
5366,ccb13916-2349-11ea-8c6d-74d02b9c93aa,hold a deep squat for one minute,4,fitness
5367,ccb13916-2349-11ea-8c6d-74d02b9c93aa,add sprints to your run,4,fitness
5368,ccb13916-2349-11ea-8c6d-74d02b9c93aa,do thirty pushups,4,fitness
5369,ccb13916-2349-11ea-8c6d-74d02b9c93aa,become the expert,2,career
5370,ccb13917-2349-11ea-b114-74d02b9c93aa,volunteer,3,social and family
5371,ccb13917-2349-11ea-b114-74d02b9c93aa,be respected,4,social and family
5372,ccb13917-2349-11ea-b114-74d02b9c93aa,become a mentor,3,career
5373,ccb13917-2349-11ea-b114-74d02b9c93aa,become the expert,2,career
5374,ccb13917-2349-11ea-b114-74d02b9c93aa,exceed the expectations,4,career
5375,ccb13918-2349-11ea-b6c4-74d02b9c93aa,exceed the expectations,1,career
5376,ccb13918-2349-11ea-b6c4-74d02b9c93aa,overcome the fear of public speaking,3,career
5377,ccb13918-2349-11ea-b6c4-74d02b9c93aa,don't spend beyond,5,financial
5378,ccb13918-2349-11ea-b6c4-74d02b9c93aa,name all of your savings accounts,1,financial
5379,ccb13918-2349-11ea-b6c4-74d02b9c93aa,do a no-spend challenge,5,financial
5380,ccb13918-2349-11ea-b6c4-74d02b9c93aa,read the entire bible,5,spiritual
5381,ccb13919-2349-11ea-90cf-74d02b9c93aa,plan your dream vacation,1,personal
5382,ccb13919-2349-11ea-90cf-74d02b9c93aa,limit screen time after work,5,personal
5383,ccb13919-2349-11ea-90cf-74d02b9c93aa,clear out your closet of things you no longer wear,5,personal
5384,ccb13919-2349-11ea-90cf-74d02b9c93aa,remember to do more deep breathing,4,healthy
5385,ccb13919-2349-11ea-90cf-74d02b9c93aa,apply knowledge in a useful way to benefit,2,knowledge
5386,ccb13919-2349-11ea-90cf-74d02b9c93aa,take a class that interests me but is irrelevant to my career,4,knowledge
5387,ccb13919-2349-11ea-90cf-74d02b9c93aa,take a â€˜meâ€™ day,4,knowledge
5389,ccb1391b-2349-11ea-bfc1-74d02b9c93aa,develop the skills that are needed to properly learn,5,knowledge
5390,ccb1391b-2349-11ea-bfc1-74d02b9c93aa,make an extra $500,4,financial
5391,ccb1391b-2349-11ea-bfc1-74d02b9c93aa,make a vision board,4,creative
5392,ccb1391c-2349-11ea-ab61-74d02b9c93aa,create a website,1,career
5393,ccb1391c-2349-11ea-ab61-74d02b9c93aa,become the expert,4,career
5394,ccb1391c-2349-11ea-ab61-74d02b9c93aa,become a mentor,3,career
5395,ccb1391d-2349-11ea-90af-74d02b9c93aa,attend a silent retreat,1,spiritual
5396,ccb1391d-2349-11ea-90af-74d02b9c93aa,take trips to the 50 holiest sites in the world,4,spiritual
5397,ccb1391d-2349-11ea-90af-74d02b9c93aa,be respected,1,social and family
5398,ccb1391d-2349-11ea-90af-74d02b9c93aa,volunteer,3,social and family
5399,ccb1391d-2349-11ea-90af-74d02b9c93aa,maintain a healthy work-life balance,5,social and family
5400,ccb1391e-2349-11ea-a2a3-74d02b9c93aa,update your budget,2,financial
5401,ccb1391e-2349-11ea-a2a3-74d02b9c93aa,add strength,2,healthy
5402,ccb1391e-2349-11ea-a2a3-74d02b9c93aa,try meal prepping,2,healthy
5403,ccb1391f-2349-11ea-b9c0-74d02b9c93aa,eat in for 30 days straight,1,healthy
5404,ccb1391f-2349-11ea-b9c0-74d02b9c93aa,remember to do more deep breathing,5,healthy
5405,ccb1391f-2349-11ea-b9c0-74d02b9c93aa,maintain a healthy work-life balance,1,social and family
5406,ccb1391f-2349-11ea-b9c0-74d02b9c93aa,learn to have empathy,1,social and family
5407,ccb1391f-2349-11ea-b9c0-74d02b9c93aa,be interpersonally effective,4,social and family
5408,ccb13920-2349-11ea-a923-74d02b9c93aa,master five yoga poses.,3,fitness
5409,ccb13920-2349-11ea-a923-74d02b9c93aa,do a handstand for at least 10 seconds,3,fitness
5410,ccb13920-2349-11ea-a923-74d02b9c93aa,explore two new places,4,knowledge
5411,ccb13920-2349-11ea-a923-74d02b9c93aa,apply knowledge in a useful way to benefit,2,knowledge
5412,ccb13920-2349-11ea-a923-74d02b9c93aa,make a career out of a hobby,2,career
5413,ccb13920-2349-11ea-a923-74d02b9c93aa,become the expert,4,career
5415,ccb13922-2349-11ea-82d3-74d02b9c93aa,learn how to knit,4,creative
5416,ccb13922-2349-11ea-82d3-74d02b9c93aa,build something,1,creative
5417,ccb13922-2349-11ea-82d3-74d02b9c93aa,try a new form of exercise,1,fitness
5418,ccb13922-2349-11ea-82d3-74d02b9c93aa,learn something new,4,personal
5419,ccb13922-2349-11ea-82d3-74d02b9c93aa,do a media detox,1,personal
5420,ccb13922-2349-11ea-82d3-74d02b9c93aa,quit smoking,3,healthy
5421,ccb13923-2349-11ea-8ecb-74d02b9c93aa,learn to love,5,long-term
5422,ccb13923-2349-11ea-8ecb-74d02b9c93aa,start a family,5,long-term
5423,ccb13923-2349-11ea-8ecb-74d02b9c93aa,adopt a child,5,long-term
5424,ccb13923-2349-11ea-8ecb-74d02b9c93aa,learn something new,4,personal
5425,ccb13923-2349-11ea-8ecb-74d02b9c93aa,start a gratitude journal,3,personal
5426,ccb13923-2349-11ea-8ecb-74d02b9c93aa,journal every day,1,personal
5427,ccb13923-2349-11ea-8ecb-74d02b9c93aa,become the expert,5,career
5428,ccb13923-2349-11ea-8ecb-74d02b9c93aa,create a website,5,career
5429,ccb13923-2349-11ea-8ecb-74d02b9c93aa,maintain a positive mindset in all learning environments,2,knowledge
5430,ccb13924-2349-11ea-b10f-74d02b9c93aa,be respected,4,social and family
5431,ccb13924-2349-11ea-b10f-74d02b9c93aa,learn to have empathy,4,social and family
5432,ccb13924-2349-11ea-b10f-74d02b9c93aa,be a good family member,3,social and family
5433,ccb13924-2349-11ea-b10f-74d02b9c93aa,read the entire bible,2,spiritual
5434,ccb13924-2349-11ea-b10f-74d02b9c93aa,interview a spiritual leader,4,spiritual
5435,ccb13924-2349-11ea-b10f-74d02b9c93aa,clear out your closet of things you no longer wear,2,personal
5436,ccb13925-2349-11ea-8f57-74d02b9c93aa,be open to broadening,1,knowledge
5437,ccb13925-2349-11ea-8f57-74d02b9c93aa,gain enough knowledge about a topic to be able to teach a class,2,knowledge
5438,ccb13925-2349-11ea-8f57-74d02b9c93aa,make a career out of a hobby,1,career
5439,ccb13925-2349-11ea-8f57-74d02b9c93aa,continue my education,2,career
5440,ccb13925-2349-11ea-8f57-74d02b9c93aa,create a new recipe and master it,3,creative
5441,ccb13925-2349-11ea-8f57-74d02b9c93aa,"write 1,200 words each day for a month",4,creative
5442,ccb13925-2349-11ea-8f57-74d02b9c93aa,choreograph a dance,3,creative
5443,ccb13926-2349-11ea-b70f-74d02b9c93aa,learn to view my mistakes,1,knowledge
5444,ccb13926-2349-11ea-b70f-74d02b9c93aa,explore two new places,5,knowledge
5445,ccb13927-2349-11ea-ac85-74d02b9c93aa,be interpersonally effective,1,social and family
5446,ccb13927-2349-11ea-ac85-74d02b9c93aa,volunteer,5,social and family
5447,ccb13927-2349-11ea-ac85-74d02b9c93aa,30 days of yoga,3,fitness
5448,ccb13927-2349-11ea-ac85-74d02b9c93aa,develop a workout routine,1,fitness
5449,ccb13927-2349-11ea-ac85-74d02b9c93aa,do a no-spend challenge,3,financial
5450,ccb13927-2349-11ea-ac85-74d02b9c93aa,pay off my student loans and build a college fund for my children,2,financial
5451,ccb13927-2349-11ea-ac85-74d02b9c93aa,become the expert,4,career
5452,ccb13927-2349-11ea-ac85-74d02b9c93aa,start my own business,4,career
5453,ccb13928-2349-11ea-a48f-74d02b9c93aa,redesign the inside of your home,5,creative
5454,ccb13928-2349-11ea-a48f-74d02b9c93aa,"write 1,200 words each day for a month",1,creative
5455,ccb13928-2349-11ea-a48f-74d02b9c93aa,enjoy being a beginner,4,creative
5456,ccb13928-2349-11ea-a48f-74d02b9c93aa,be interpersonally effective,5,social and family
5457,ccb13929-2349-11ea-a84f-74d02b9c93aa,complete five pull-ups,4,fitness
5458,ccb13929-2349-11ea-a84f-74d02b9c93aa,develop a workout routine,4,fitness
5459,ccb13929-2349-11ea-a84f-74d02b9c93aa,walk after lunch or dinner,1,fitness
5460,ccb13929-2349-11ea-a84f-74d02b9c93aa,reach out to someone,1,social and family
5461,ccb13929-2349-11ea-a84f-74d02b9c93aa,be inspiring,4,social and family
5462,ccb1392a-2349-11ea-994d-74d02b9c93aa,drink water,1,healthy
5463,ccb1392a-2349-11ea-994d-74d02b9c93aa,add strength,5,healthy
5464,ccb1392a-2349-11ea-994d-74d02b9c93aa,stay offline one day per week,2,healthy
5465,ccb1392a-2349-11ea-994d-74d02b9c93aa,reach out to someone,5,social and family
5466,ccb1392a-2349-11ea-994d-74d02b9c93aa,be a good family member,2,social and family
5467,ccb1392a-2349-11ea-994d-74d02b9c93aa,be inspiring,5,social and family
5468,ccb1392a-2349-11ea-994d-74d02b9c93aa,create financial freedom,3,long-term
5469,ccb1392a-2349-11ea-994d-74d02b9c93aa,leave a legacy,2,long-term
5470,ccb1392a-2349-11ea-994d-74d02b9c93aa,adopt a child,5,long-term
5472,ccb1392c-2349-11ea-9338-74d02b9c93aa,take a painting class,3,creative
5473,ccb1392d-2349-11ea-9794-74d02b9c93aa,practice mindfulness by learning to live in the moment,1,spiritual
5474,ccb1392d-2349-11ea-9794-74d02b9c93aa,become more regular at attending religious services,3,spiritual
5475,ccb1392d-2349-11ea-9794-74d02b9c93aa,adopt a child,5,long-term
5476,ccb1392d-2349-11ea-9794-74d02b9c93aa,master five yoga poses.,2,fitness
5477,ccb1392d-2349-11ea-9794-74d02b9c93aa,help other people live healthier lives,4,healthy
5478,ccb1392d-2349-11ea-9794-74d02b9c93aa,get enough sleep,1,healthy
5479,ccb1392d-2349-11ea-9794-74d02b9c93aa,try meal prepping,3,healthy
5480,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,learn to forgive,1,social and family
5481,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,reach out to a distant family member,5,social and family
5482,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,meet someone who has a religious or spiritual background,3,spiritual
5483,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,interview a spiritual leader,5,spiritual
5484,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,learn how to identify with my higher self,2,spiritual
5485,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,apply knowledge in a useful way to benefit,5,knowledge
5486,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,take a â€˜meâ€™ day,3,knowledge
5487,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,get started on one thing i've been putting off,4,knowledge
5488,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,make a vision board,4,creative
5489,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,create a new recipe and master it,3,creative
5490,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,learn how to knit,1,creative
5491,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,squeeze in 10 minutes of exercise per day,1,fitness
5492,ccb1392e-2349-11ea-b8b0-74d02b9c93aa,master five yoga poses.,2,fitness
5493,ccb1392f-2349-11ea-ba28-74d02b9c93aa,donate to a cause you care about,1,financial
5494,ccb1392f-2349-11ea-ba28-74d02b9c93aa,journal every day,5,personal
5495,ccb1392f-2349-11ea-ba28-74d02b9c93aa,start a gratitude journal,2,personal
5496,ccb1392f-2349-11ea-ba28-74d02b9c93aa,learn something new,3,personal
5498,ccb13931-2349-11ea-b809-74d02b9c93aa,be an innovator,2,career
5499,ccb13931-2349-11ea-b809-74d02b9c93aa,make a career out of a hobby,1,career
5500,ccb13931-2349-11ea-b809-74d02b9c93aa,continue my education,2,career
5501,ccb13931-2349-11ea-b809-74d02b9c93aa,travel abroad,5,long-term
5502,ccb13931-2349-11ea-b809-74d02b9c93aa,rally a community around,2,long-term
5503,ccb13931-2349-11ea-b809-74d02b9c93aa,learn to love,3,long-term
5504,ccb13931-2349-11ea-b809-74d02b9c93aa,drink or bathe in lourdes water,2,spiritual
5505,ccb13931-2349-11ea-b809-74d02b9c93aa,meet someone who has a religious or spiritual background,3,spiritual
5506,ccb13931-2349-11ea-b809-74d02b9c93aa,become a master at reiki,5,spiritual
5507,ccb13932-2349-11ea-94f1-74d02b9c93aa,do a media detox,2,personal
5508,ccb13932-2349-11ea-94f1-74d02b9c93aa,read 20 pages per day,4,personal
5509,ccb13932-2349-11ea-94f1-74d02b9c93aa,journal every day,2,personal
5510,ccb13932-2349-11ea-94f1-74d02b9c93aa,read the entire bible,2,spiritual
5511,ccb13932-2349-11ea-94f1-74d02b9c93aa,learn how to identify with my higher self,1,spiritual
5512,ccb13932-2349-11ea-94f1-74d02b9c93aa,attend a silent retreat,4,spiritual
5513,ccb13932-2349-11ea-94f1-74d02b9c93aa,start a family,4,long-term
5514,ccb13932-2349-11ea-94f1-74d02b9c93aa,explore two new places,3,knowledge
5515,ccb13933-2349-11ea-9305-74d02b9c93aa,30 days of yoga,2,fitness
5516,ccb13933-2349-11ea-9305-74d02b9c93aa,run a 10k,2,fitness
5517,ccb13933-2349-11ea-9305-74d02b9c93aa,limit screen time after work,1,personal
5518,ccb13933-2349-11ea-9305-74d02b9c93aa,maintain a positive mindset in all learning environments,4,knowledge
5519,ccb13933-2349-11ea-9305-74d02b9c93aa,recognize that learning can happen anywhere,3,knowledge
5520,ccb13933-2349-11ea-9305-74d02b9c93aa,be interpersonally effective,5,social and family
5521,ccb13933-2349-11ea-9305-74d02b9c93aa,learn to have empathy,4,social and family
5522,ccb13933-2349-11ea-9305-74d02b9c93aa,learn to love,2,long-term
5523,ccb13933-2349-11ea-9305-74d02b9c93aa,rally a community around,4,long-term
5524,ccb13933-2349-11ea-9305-74d02b9c93aa,create financial freedom,1,long-term
5526,ccb13935-2349-11ea-a4d5-74d02b9c93aa,take a class that interests me but is irrelevant to my career,1,knowledge
5527,ccb13935-2349-11ea-a4d5-74d02b9c93aa,apply knowledge in a useful way to benefit,3,knowledge
5528,ccb13935-2349-11ea-a4d5-74d02b9c93aa,gain enough knowledge about a topic to be able to teach a class,3,knowledge
5529,ccb13935-2349-11ea-a4d5-74d02b9c93aa,eat more veggies,3,healthy
5530,ccb13935-2349-11ea-a4d5-74d02b9c93aa,go to bed at a reasonable time,3,healthy
5531,ccb13935-2349-11ea-a4d5-74d02b9c93aa,quit smoking,1,healthy
5532,ccb13935-2349-11ea-a4d5-74d02b9c93aa,enjoy being a beginner,1,creative
5533,ccb13935-2349-11ea-a4d5-74d02b9c93aa,"write 1,200 words each day for a month",3,creative
5534,ccb13935-2349-11ea-a4d5-74d02b9c93aa,take a painting class,4,creative
5535,ccb13935-2349-11ea-a4d5-74d02b9c93aa,swim a mile,3,fitness
5536,ccb13936-2349-11ea-9409-74d02b9c93aa,get enough sleep,1,healthy
5537,ccb13936-2349-11ea-9409-74d02b9c93aa,stay offline one day per week,2,healthy
5538,ccb13937-2349-11ea-b292-74d02b9c93aa,30 days of yoga,2,fitness
5539,ccb13937-2349-11ea-b292-74d02b9c93aa,develop a workout routine,1,fitness
5540,ccb13937-2349-11ea-b292-74d02b9c93aa,learn how to identify with my higher self,2,spiritual
5541,ccb13937-2349-11ea-b292-74d02b9c93aa,read the entire bible,1,spiritual
5542,ccb13937-2349-11ea-b292-74d02b9c93aa,meet someone who has a religious or spiritual background,5,spiritual
5543,ccb13937-2349-11ea-b292-74d02b9c93aa,maintain a healthy work-life balance,2,social and family
5544,ccb13937-2349-11ea-b292-74d02b9c93aa,learn to forgive,1,social and family
5545,ccb13937-2349-11ea-b292-74d02b9c93aa,exercise,1,healthy
5546,ccb13937-2349-11ea-b292-74d02b9c93aa,eat in for 30 days straight,3,healthy
5547,ccb13938-2349-11ea-8afe-74d02b9c93aa,be an innovator,5,career
5548,ccb13938-2349-11ea-8afe-74d02b9c93aa,become the expert,1,career
5549,ccb13938-2349-11ea-8afe-74d02b9c93aa,learn how to identify with my higher self,1,spiritual
5550,ccb13938-2349-11ea-8afe-74d02b9c93aa,drink or bathe in lourdes water,2,spiritual
5551,ccb13938-2349-11ea-8afe-74d02b9c93aa,leave a legacy,4,long-term
5552,ccb13939-2349-11ea-bed1-74d02b9c93aa,learn to love,3,long-term
5553,ccb13939-2349-11ea-bed1-74d02b9c93aa,make an extra $500,4,financial
5554,ccb13939-2349-11ea-bed1-74d02b9c93aa,update your budget,4,financial
5555,ccb13939-2349-11ea-bed1-74d02b9c93aa,master four plyometric moves,3,fitness
5556,ccb13939-2349-11ea-bed1-74d02b9c93aa,do a handstand for at least 10 seconds,4,fitness
5557,ccb1393a-2349-11ea-9915-74d02b9c93aa,take trips to the 50 holiest sites in the world,4,spiritual
5558,ccb1393a-2349-11ea-9915-74d02b9c93aa,overcome the fear of public speaking,4,career
5559,ccb1393a-2349-11ea-9915-74d02b9c93aa,start my own business,4,career
5560,ccb1393a-2349-11ea-9915-74d02b9c93aa,become a mentor,1,career
5561,ccb1393a-2349-11ea-9915-74d02b9c93aa,eat in for 30 days straight,3,healthy
5562,ccb1393a-2349-11ea-9915-74d02b9c93aa,go au natural,1,healthy
5563,ccb1393a-2349-11ea-9915-74d02b9c93aa,quit smoking,4,healthy
5564,ccb1393b-2349-11ea-b4a2-74d02b9c93aa,go to bed at a reasonable time,2,healthy
5565,ccb1393b-2349-11ea-b4a2-74d02b9c93aa,meditate every morning,2,healthy
5566,ccb1393b-2349-11ea-b4a2-74d02b9c93aa,donate to a cause you care about,5,financial
5567,ccb1393b-2349-11ea-b4a2-74d02b9c93aa,open an investment account,1,financial
5568,ccb1393b-2349-11ea-b4a2-74d02b9c93aa,become more regular at attending religious services,5,spiritual
5569,ccb1393b-2349-11ea-b4a2-74d02b9c93aa,read the entire bible,3,spiritual
5570,ccb1393c-2349-11ea-a6e3-74d02b9c93aa,master five yoga poses.,4,fitness
5571,ccb1393c-2349-11ea-a6e3-74d02b9c93aa,do thirty pushups,5,fitness
5572,ccb1393c-2349-11ea-a6e3-74d02b9c93aa,adopt a child,4,long-term
5573,ccb1393c-2349-11ea-a6e3-74d02b9c93aa,"set a local, state, or world record in something",4,long-term
5574,ccb1393c-2349-11ea-a6e3-74d02b9c93aa,be interpersonally effective,1,social and family
5575,ccb1393c-2349-11ea-a6e3-74d02b9c93aa,negotiate a bill,1,financial
5576,ccb1393d-2349-11ea-8125-74d02b9c93aa,buy a high level of insurance,5,financial
5577,ccb1393d-2349-11ea-8125-74d02b9c93aa,be inspiring,5,social and family
5578,ccb1393e-2349-11ea-942c-74d02b9c93aa,write a short story,4,creative
5579,ccb1393e-2349-11ea-942c-74d02b9c93aa,take a painting class,2,creative
5580,ccb1393e-2349-11ea-942c-74d02b9c93aa,enjoy being a beginner,3,creative
5581,ccb1393e-2349-11ea-942c-74d02b9c93aa,remember to do more deep breathing,4,healthy
5582,ccb1393e-2349-11ea-942c-74d02b9c93aa,try a new sport or activity,1,healthy
5583,ccb1393f-2349-11ea-8df5-74d02b9c93aa,touch the rim of a basketball hoop,3,fitness
5584,ccb1393f-2349-11ea-8df5-74d02b9c93aa,run a 10k,5,fitness
5585,ccb1393f-2349-11ea-8df5-74d02b9c93aa,pay off my home within twenty years,4,financial
5586,ccb1393f-2349-11ea-8df5-74d02b9c93aa,start my own business,4,career
5587,ccb1393f-2349-11ea-8df5-74d02b9c93aa,overcome the fear of public speaking,5,career
5588,ccb13940-2349-11ea-b2d2-74d02b9c93aa,volunteer,5,social and family
5589,ccb13940-2349-11ea-b2d2-74d02b9c93aa,become more regular at attending religious services,4,spiritual
5590,ccb13941-2349-11ea-82c6-74d02b9c93aa,hold a deep squat for one minute,2,fitness
5591,ccb13941-2349-11ea-82c6-74d02b9c93aa,master four plyometric moves,3,fitness
5592,ccb13941-2349-11ea-82c6-74d02b9c93aa,maintain a healthy work-life balance,4,social and family
5593,ccb13942-2349-11ea-8635-74d02b9c93aa,add sprints to your run,4,fitness
5594,ccb13942-2349-11ea-8635-74d02b9c93aa,do a one-arm pushup,2,fitness
5595,ccb13942-2349-11ea-8635-74d02b9c93aa,train for a marathon,1,healthy
5596,ccb13942-2349-11ea-8635-74d02b9c93aa,quit smoking,1,healthy
5597,ccb13942-2349-11ea-8635-74d02b9c93aa,exercise,3,healthy
5598,ccb13942-2349-11ea-8635-74d02b9c93aa,create a new recipe and master it,5,creative
5599,ccb13942-2349-11ea-8635-74d02b9c93aa,become an active listener,1,social and family
5600,ccb13942-2349-11ea-8635-74d02b9c93aa,learn to forgive,3,social and family
5601,ccb13942-2349-11ea-8635-74d02b9c93aa,adopt a child,5,long-term
5602,ccb13942-2349-11ea-8635-74d02b9c93aa,start a family,1,long-term
5604,ccb13944-2349-11ea-9d1a-74d02b9c93aa,volunteer,5,social and family
5605,ccb13944-2349-11ea-9d1a-74d02b9c93aa,learn to have empathy,4,social and family
5606,ccb13944-2349-11ea-9d1a-74d02b9c93aa,complete five pull-ups,1,fitness
5607,ccb13944-2349-11ea-9d1a-74d02b9c93aa,30 days of yoga,5,fitness
5608,ccb13944-2349-11ea-9d1a-74d02b9c93aa,build something,1,creative
5609,ccb13944-2349-11ea-9d1a-74d02b9c93aa,redesign the inside of your home,3,creative
5610,ccb13944-2349-11ea-9d1a-74d02b9c93aa,"write 1,200 words each day for a month",5,creative
5611,ccb13944-2349-11ea-9d1a-74d02b9c93aa,get an advanced degree in a subject,4,knowledge
5612,ccb13944-2349-11ea-9d1a-74d02b9c93aa,learn a new language,3,knowledge
5613,ccb13945-2349-11ea-a446-74d02b9c93aa,learn to love,4,long-term
5614,ccb13945-2349-11ea-a446-74d02b9c93aa,become my best self,1,long-term
5615,ccb13946-2349-11ea-b6be-74d02b9c93aa,become the expert,4,career
5616,ccb13946-2349-11ea-b6be-74d02b9c93aa,become a mentor,2,career
5617,ccb13946-2349-11ea-b6be-74d02b9c93aa,learn to view my mistakes,5,knowledge
5618,ccb13946-2349-11ea-b6be-74d02b9c93aa,get started on one thing i've been putting off,3,knowledge
5619,ccb13946-2349-11ea-b6be-74d02b9c93aa,adopt a child,1,long-term
5620,ccb13946-2349-11ea-b6be-74d02b9c93aa,learn to love,4,long-term
5621,ccb13946-2349-11ea-b6be-74d02b9c93aa,rally a community around,2,long-term
5622,ccb13947-2349-11ea-af39-74d02b9c93aa,apply knowledge in a useful way to benefit,5,knowledge
5623,ccb13947-2349-11ea-af39-74d02b9c93aa,take a â€˜meâ€™ day,3,knowledge
5624,ccb13947-2349-11ea-af39-74d02b9c93aa,get started on one thing i've been putting off,5,knowledge
5625,ccb13948-2349-11ea-a94b-74d02b9c93aa,maintain a positive mindset in all learning environments,1,knowledge
5626,ccb13948-2349-11ea-a94b-74d02b9c93aa,become the expert,4,career
5627,ccb13948-2349-11ea-a94b-74d02b9c93aa,create a website,5,career
5628,ccb13948-2349-11ea-a94b-74d02b9c93aa,be an innovator,2,career
5629,ccb13948-2349-11ea-a94b-74d02b9c93aa,go to bed at a reasonable time,1,healthy
5630,ccb13948-2349-11ea-a94b-74d02b9c93aa,ditch the junk foods and start eating clean,4,healthy
5631,ccb13948-2349-11ea-a94b-74d02b9c93aa,go au natural,5,healthy
5632,ccb13948-2349-11ea-a94b-74d02b9c93aa,limit screen time after work,5,personal
5633,ccb13948-2349-11ea-a94b-74d02b9c93aa,get up when your alarm goes off,1,personal
5634,ccb13948-2349-11ea-a94b-74d02b9c93aa,check your credit report,1,financial
5635,ccb13948-2349-11ea-a94b-74d02b9c93aa,create a budgeting habit,3,financial
5636,ccb13949-2349-11ea-b410-74d02b9c93aa,start a gratitude journal,5,personal
5637,ccb13949-2349-11ea-b410-74d02b9c93aa,"write 1,200 words each day for a month",5,creative
5638,ccb13949-2349-11ea-b410-74d02b9c93aa,take a painting class,4,creative
5639,ccb13949-2349-11ea-b410-74d02b9c93aa,go to bed at a reasonable time,4,healthy
5640,ccb13949-2349-11ea-b410-74d02b9c93aa,learn to love,3,long-term
5641,ccb13949-2349-11ea-b410-74d02b9c93aa,create financial freedom,3,long-term
5642,ccb13949-2349-11ea-b410-74d02b9c93aa,invent something,1,long-term
5643,ccb13949-2349-11ea-b410-74d02b9c93aa,pay off my student loans and build a college fund for my children,5,financial
5644,ccb1394a-2349-11ea-8e0b-74d02b9c93aa,make a vision board,1,creative
5645,ccb1394a-2349-11ea-8e0b-74d02b9c93aa,write a short story,4,creative
5646,ccb1394a-2349-11ea-8e0b-74d02b9c93aa,complete five pull-ups,3,fitness
5647,ccb1394a-2349-11ea-8e0b-74d02b9c93aa,30-day squat challenge,1,fitness
5648,ccb1394a-2349-11ea-8e0b-74d02b9c93aa,run a 10k,5,fitness
5649,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,"set a local, state, or world record in something",1,long-term
5650,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,rally a community around,5,long-term
5651,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,create financial freedom,3,long-term
5652,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,train for a marathon,4,healthy
5653,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,learn something new,2,personal
5654,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,learn to have empathy,4,social and family
5655,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,volunteer,5,social and family
5656,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,reach out to someone,4,social and family
5657,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,take a â€˜meâ€™ day,5,knowledge
5658,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,learn to view my mistakes,3,knowledge
5659,ccb1394b-2349-11ea-8c9c-74d02b9c93aa,get started on one thing i've been putting off,5,knowledge
5660,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,pay off my home within twenty years,3,financial
5661,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,check your credit report,2,financial
5662,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,do a one-arm pushup,5,fitness
5663,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,add sprints to your run,5,fitness
5664,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,clear out your closet of things you no longer wear,4,personal
5665,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,journal every day,3,personal
5666,ccb1394c-2349-11ea-bf8e-74d02b9c93aa,learn something new,5,personal
5667,ccb1394d-2349-11ea-8047-74d02b9c93aa,learn to live in line with spiritual values,2,spiritual
5668,ccb1394d-2349-11ea-8047-74d02b9c93aa,quit smoking,1,healthy
5669,ccb1394d-2349-11ea-8047-74d02b9c93aa,go to bed at a reasonable time,3,healthy
5671,ccb1394f-2349-11ea-8019-74d02b9c93aa,attend a silent retreat,5,spiritual
5672,ccb1394f-2349-11ea-8019-74d02b9c93aa,become more regular at attending religious services,3,spiritual
5673,ccb1394f-2349-11ea-8019-74d02b9c93aa,interview a spiritual leader,2,spiritual
5674,ccb1394f-2349-11ea-8019-74d02b9c93aa,develop the skills that are needed to properly learn,2,knowledge
5675,ccb1394f-2349-11ea-8019-74d02b9c93aa,run a 10k,4,fitness
5676,ccb1394f-2349-11ea-8019-74d02b9c93aa,complete five pull-ups,4,fitness
